the:DET	air:NOUN	be:AUX	thick:ADJ	with:ADP	5
,:PUNCT	dress:VERB	in:ADP	a:DET	blue:ADJ	1
dress:VERB	in:ADP	a:DET	blue:ADJ	shirt:NOUN	1
in:ADP	a:DET	blue:ADJ	shirt:NOUN	and:CCONJ	1
a:DET	blue:ADJ	shirt:NOUN	and:CCONJ	jean:NOUN	1
blue:ADJ	shirt:NOUN	and:CCONJ	jean:NOUN	,:PUNCT	1
shirt:NOUN	and:CCONJ	jean:NOUN	,:PUNCT	be:AUX	1
and:CCONJ	jean:NOUN	,:PUNCT	be:AUX	also:ADV	1
jean:NOUN	,:PUNCT	be:AUX	also:ADV	on:ADP	1
,:PUNCT	be:AUX	also:ADV	on:ADP	the:DET	1
be:AUX	also:ADV	on:ADP	the:DET	floor:NOUN	1
also:ADV	on:ADP	the:DET	floor:NOUN	,:PUNCT	1
the:DET	floor:NOUN	,:PUNCT	his:PRON	arm:NOUN	1
floor:NOUN	,:PUNCT	his:PRON	arm:NOUN	reach:VERB	1
,:PUNCT	his:PRON	arm:NOUN	reach:VERB	into:ADP	1
his:PRON	arm:NOUN	reach:VERB	into:ADP	a:DET	1
arm:NOUN	reach:VERB	into:ADP	a:DET	drawer:NOUN	1
reach:VERB	into:ADP	a:DET	drawer:NOUN	as:SCONJ	1
into:ADP	a:DET	drawer:NOUN	as:SCONJ	if:SCONJ	1
a:DET	drawer:NOUN	as:SCONJ	if:SCONJ	try:VERB	1
drawer:NOUN	as:SCONJ	if:SCONJ	try:VERB	to:PART	1
as:SCONJ	if:SCONJ	try:VERB	to:PART	retrieve:VERB	1
if:SCONJ	try:VERB	to:PART	retrieve:VERB	something:PRON	1
try:VERB	to:PART	retrieve:VERB	something:PRON	vital:ADJ	1
to:PART	retrieve:VERB	something:PRON	vital:ADJ	.:PUNCT	1
a:DET	telephone:NOUN	lie:NOUN	discard:VERB	nearby:ADV	1
telephone:NOUN	lie:NOUN	discard:VERB	nearby:ADV	,:PUNCT	1
lie:NOUN	discard:VERB	nearby:ADV	,:PUNCT	its:PRON	1
discard:VERB	nearby:ADV	,:PUNCT	its:PRON	cord:NOUN	1
nearby:ADV	,:PUNCT	its:PRON	cord:NOUN	trail:VERB	1
,:PUNCT	its:PRON	cord:NOUN	trail:VERB	across:ADP	1
its:PRON	cord:NOUN	trail:VERB	across:ADP	the:DET	1
cord:NOUN	trail:VERB	across:ADP	the:DET	tile:NOUN	1
trail:VERB	across:ADP	the:DET	tile:NOUN	.:PUNCT	1
his:PRON	posture:NOUN	suggest:VERB	he:PRON	':PUNCT	1
he:PRON	':PUNCT	s:AUX	be:AUX	throw:VERB	1
':PUNCT	s:AUX	be:AUX	throw:VERB	off:ADP	1
s:AUX	be:AUX	throw:VERB	off:ADP	balance:NOUN	1
be:AUX	throw:VERB	off:ADP	balance:NOUN	,:PUNCT	1
throw:VERB	off:ADP	balance:NOUN	,:PUNCT	perhaps:ADV	1
off:ADP	balance:NOUN	,:PUNCT	perhaps:ADV	by:ADP	1
balance:NOUN	,:PUNCT	perhaps:ADV	by:ADP	the:DET	1
,:PUNCT	perhaps:ADV	by:ADP	the:DET	same:ADJ	1
perhaps:ADV	by:ADP	the:DET	same:ADJ	force:NOUN	1
by:ADP	the:DET	same:ADJ	force:NOUN	that:PRON	1
the:DET	same:ADJ	force:NOUN	that:PRON	incapacitate:VERB	1
same:ADJ	force:NOUN	that:PRON	incapacitate:VERB	jonah:PROPN	1
force:NOUN	that:PRON	incapacitate:VERB	jonah:PROPN	.:PUNCT	1
a:DET	woman:NOUN	,:PUNCT	margot:PROPN	,:PUNCT	1
woman:NOUN	,:PUNCT	margot:PROPN	,:PUNCT	in:ADP	1
,:PUNCT	margot:PROPN	,:PUNCT	in:ADP	a:DET	1
margot:PROPN	,:PUNCT	in:ADP	a:DET	dark:ADJ	1
,:PUNCT	in:ADP	a:DET	dark:ADJ	,:PUNCT	1
in:ADP	a:DET	dark:ADJ	,:PUNCT	pattern:VERB	1
a:DET	dark:ADJ	,:PUNCT	pattern:VERB	dress:NOUN	1
dark:ADJ	,:PUNCT	pattern:VERB	dress:NOUN	,:PUNCT	1
,:PUNCT	pattern:VERB	dress:NOUN	,:PUNCT	stride:NOUN	1
pattern:VERB	dress:NOUN	,:PUNCT	stride:NOUN	through:ADP	1
dress:NOUN	,:PUNCT	stride:NOUN	through:ADP	the:DET	1
,:PUNCT	stride:NOUN	through:ADP	the:DET	doorway:NOUN	1
stride:NOUN	through:ADP	the:DET	doorway:NOUN	into:ADP	1
through:ADP	the:DET	doorway:NOUN	into:ADP	the:DET	1
the:DET	doorway:NOUN	into:ADP	the:DET	kitchen:NOUN	1
doorway:NOUN	into:ADP	the:DET	kitchen:NOUN	,:PUNCT	1
into:ADP	the:DET	kitchen:NOUN	,:PUNCT	her:PRON	1
the:DET	kitchen:NOUN	,:PUNCT	her:PRON	face:NOUN	1
kitchen:NOUN	,:PUNCT	her:PRON	face:NOUN	etch:VERB	1
,:PUNCT	her:PRON	face:NOUN	etch:VERB	with:ADP	1
her:PRON	face:NOUN	etch:VERB	with:ADP	alarm:NOUN	1
face:NOUN	etch:VERB	with:ADP	alarm:NOUN	.:PUNCT	1
she:PRON	':PUNCT	s:AUX	clearly:ADV	react:VERB	1
':PUNCT	s:AUX	clearly:ADV	react:VERB	to:ADP	1
s:AUX	clearly:ADV	react:VERB	to:ADP	the:DET	1
clearly:ADV	react:VERB	to:ADP	the:DET	unfold:VERB	1
react:VERB	to:ADP	the:DET	unfold:VERB	disaster:NOUN	1
to:ADP	the:DET	unfold:VERB	disaster:NOUN	,:PUNCT	1
the:DET	unfold:VERB	disaster:NOUN	,:PUNCT	her:PRON	1
unfold:VERB	disaster:NOUN	,:PUNCT	her:PRON	body:NOUN	1
disaster:NOUN	,:PUNCT	her:PRON	body:NOUN	language:NOUN	1
,:PUNCT	her:PRON	body:NOUN	language:NOUN	indicate:VERB	1
her:PRON	body:NOUN	language:NOUN	indicate:VERB	urgency:NOUN	1
body:NOUN	language:NOUN	indicate:VERB	urgency:NOUN	as:SCONJ	1
language:NOUN	indicate:VERB	urgency:NOUN	as:SCONJ	she:PRON	1
indicate:VERB	urgency:NOUN	as:SCONJ	she:PRON	move:VERB	1
urgency:NOUN	as:SCONJ	she:PRON	move:VERB	toward:ADP	1
as:SCONJ	she:PRON	move:VERB	toward:ADP	the:DET	1
she:PRON	move:VERB	toward:ADP	the:DET	source:NOUN	1
move:VERB	toward:ADP	the:DET	source:NOUN	of:ADP	1
toward:ADP	the:DET	source:NOUN	of:ADP	the:DET	1
source:NOUN	of:ADP	the:DET	commotion:NOUN	,:PUNCT	1
of:ADP	the:DET	commotion:NOUN	,:PUNCT	perhaps:ADV	1
the:DET	commotion:NOUN	,:PUNCT	perhaps:ADV	to:PART	1
commotion:NOUN	,:PUNCT	perhaps:ADV	to:PART	assess:VERB	1
,:PUNCT	perhaps:ADV	to:PART	assess:VERB	the:DET	1
perhaps:ADV	to:PART	assess:VERB	the:DET	situation:NOUN	1
to:PART	assess:VERB	the:DET	situation:NOUN	or:CCONJ	1
assess:VERB	the:DET	situation:NOUN	or:CCONJ	to:PART	1
the:DET	situation:NOUN	or:CCONJ	to:PART	assist:VERB	1
situation:NOUN	or:CCONJ	to:PART	assist:VERB	.:PUNCT	1
the:DET	focus:NOUN	return:VERB	to:ADP	jonah:PROPN	1
focus:NOUN	return:VERB	to:ADP	jonah:PROPN	,:PUNCT	1
return:VERB	to:ADP	jonah:PROPN	,:PUNCT	now:ADV	1
to:ADP	jonah:PROPN	,:PUNCT	now:ADV	see:VERB	1
jonah:PROPN	,:PUNCT	now:ADV	see:VERB	in:ADP	1
,:PUNCT	now:ADV	see:VERB	in:ADP	close:ADJ	1
now:ADV	see:VERB	in:ADP	close:ADJ	detail:NOUN	1
see:VERB	in:ADP	close:ADJ	detail:NOUN	.:PUNCT	1
his:PRON	glass:NOUN	be:AUX	askew:ADJ	,:PUNCT	1
glass:NOUN	be:AUX	askew:ADJ	,:PUNCT	his:PRON	1
be:AUX	askew:ADJ	,:PUNCT	his:PRON	mouth:NOUN	1
askew:ADJ	,:PUNCT	his:PRON	mouth:NOUN	agape:NOUN	1
,:PUNCT	his:PRON	mouth:NOUN	agape:NOUN	in:ADP	1
his:PRON	mouth:NOUN	agape:NOUN	in:ADP	a:DET	1
mouth:NOUN	agape:NOUN	in:ADP	a:DET	silent:ADJ	1
agape:NOUN	in:ADP	a:DET	silent:ADJ	scream:NOUN	1
in:ADP	a:DET	silent:ADJ	scream:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	still:ADV	clutch:VERB	1
':PUNCT	s:AUX	still:ADV	clutch:VERB	his:PRON	1
s:AUX	still:ADV	clutch:VERB	his:PRON	throat:NOUN	1
still:ADV	clutch:VERB	his:PRON	throat:NOUN	,:PUNCT	1
clutch:VERB	his:PRON	throat:NOUN	,:PUNCT	his:PRON	1
his:PRON	throat:NOUN	,:PUNCT	his:PRON	hand:NOUN	1
throat:NOUN	,:PUNCT	his:PRON	hand:NOUN	tremble:VERB	1
,:PUNCT	his:PRON	hand:NOUN	tremble:VERB	as:SCONJ	1
his:PRON	hand:NOUN	tremble:VERB	as:SCONJ	if:SCONJ	1
hand:NOUN	tremble:VERB	as:SCONJ	if:SCONJ	try:VERB	1
tremble:VERB	as:SCONJ	if:SCONJ	try:VERB	to:PART	1
as:SCONJ	if:SCONJ	try:VERB	to:PART	steady:VERB	1
if:SCONJ	try:VERB	to:PART	steady:VERB	himself:PRON	1
try:VERB	to:PART	steady:VERB	himself:PRON	against:ADP	1
to:PART	steady:VERB	himself:PRON	against:ADP	the:DET	1
steady:VERB	himself:PRON	against:ADP	the:DET	strange:ADJ	1
himself:PRON	against:ADP	the:DET	strange:ADJ	,:PUNCT	1
against:ADP	the:DET	strange:ADJ	,:PUNCT	overwhelming:ADJ	1
the:DET	strange:ADJ	,:PUNCT	overwhelming:ADJ	force:NOUN	1
strange:ADJ	,:PUNCT	overwhelming:ADJ	force:NOUN	that:PRON	1
,:PUNCT	overwhelming:ADJ	force:NOUN	that:PRON	have:AUX	1
overwhelming:ADJ	force:NOUN	that:PRON	have:AUX	render:VERB	1
force:NOUN	that:PRON	have:AUX	render:VERB	he:PRON	1
that:PRON	have:AUX	render:VERB	he:PRON	powerless:ADJ	1
have:AUX	render:VERB	he:PRON	powerless:ADJ	.:PUNCT	1
the:DET	plate:NOUN	and:CCONJ	sandwich:NOUN	remain:VERB	1
plate:NOUN	and:CCONJ	sandwich:NOUN	remain:VERB	a:DET	1
and:CCONJ	sandwich:NOUN	remain:VERB	a:DET	grim:ADJ	1
sandwich:NOUN	remain:VERB	a:DET	grim:ADJ	testament:NOUN	1
remain:VERB	a:DET	grim:ADJ	testament:NOUN	to:ADP	1
a:DET	grim:ADJ	testament:NOUN	to:ADP	the:DET	1
grim:ADJ	testament:NOUN	to:ADP	the:DET	meal:NOUN	1
testament:NOUN	to:ADP	the:DET	meal:NOUN	that:PRON	1
to:ADP	the:DET	meal:NOUN	that:PRON	be:AUX	1
the:DET	meal:NOUN	that:PRON	be:AUX	abruptly:ADV	1
meal:NOUN	that:PRON	be:AUX	abruptly:ADV	interrupt:VERB	1
that:PRON	be:AUX	abruptly:ADV	interrupt:VERB	.:PUNCT	1
the:DET	final:ADJ	image:NOUN	show:VERB	leonardo:PROPN	1
final:ADJ	image:NOUN	show:VERB	leonardo:PROPN	,:PUNCT	1
image:NOUN	show:VERB	leonardo:PROPN	,:PUNCT	still:ADV	1
show:VERB	leonardo:PROPN	,:PUNCT	still:ADV	on:ADP	1
leonardo:PROPN	,:PUNCT	still:ADV	on:ADP	the:DET	1
,:PUNCT	still:ADV	on:ADP	the:DET	floor:NOUN	1
still:ADV	on:ADP	the:DET	floor:NOUN	,:PUNCT	1
on:ADP	the:DET	floor:NOUN	,:PUNCT	now:ADV	1
the:DET	floor:NOUN	,:PUNCT	now:ADV	in:ADP	1
floor:NOUN	,:PUNCT	now:ADV	in:ADP	a:DET	1
,:PUNCT	now:ADV	in:ADP	a:DET	more:ADV	1
now:ADV	in:ADP	a:DET	more:ADV	dynamic:ADJ	1
in:ADP	a:DET	more:ADV	dynamic:ADJ	pose:NOUN	1
a:DET	more:ADV	dynamic:ADJ	pose:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	scramble:VERB	to:ADP	1
':PUNCT	s:AUX	scramble:VERB	to:ADP	his:PRON	1
s:AUX	scramble:VERB	to:ADP	his:PRON	foot:NOUN	1
scramble:VERB	to:ADP	his:PRON	foot:NOUN	,:PUNCT	1
to:ADP	his:PRON	foot:NOUN	,:PUNCT	his:PRON	1
his:PRON	foot:NOUN	,:PUNCT	his:PRON	body:NOUN	1
foot:NOUN	,:PUNCT	his:PRON	body:NOUN	twisting:NOUN	1
,:PUNCT	his:PRON	body:NOUN	twisting:NOUN	as:SCONJ	1
his:PRON	body:NOUN	twisting:NOUN	as:SCONJ	if:SCONJ	1
body:NOUN	twisting:NOUN	as:SCONJ	if:SCONJ	try:VERB	1
twisting:NOUN	as:SCONJ	if:SCONJ	try:VERB	to:PART	1
as:SCONJ	if:SCONJ	try:VERB	to:PART	escape:VERB	1
if:SCONJ	try:VERB	to:PART	escape:VERB	the:DET	1
try:VERB	to:PART	escape:VERB	the:DET	scene:NOUN	1
to:PART	escape:VERB	the:DET	scene:NOUN	or:CCONJ	1
escape:VERB	the:DET	scene:NOUN	or:CCONJ	perhaps:ADV	1
the:DET	scene:NOUN	or:CCONJ	perhaps:ADV	to:PART	1
scene:NOUN	or:CCONJ	perhaps:ADV	to:PART	reach:VERB	1
or:CCONJ	perhaps:ADV	to:PART	reach:VERB	for:ADP	1
perhaps:ADV	to:PART	reach:VERB	for:ADP	something:PRON	1
to:PART	reach:VERB	for:ADP	something:PRON	hide:VERB	1
reach:VERB	for:ADP	something:PRON	hide:VERB	in:ADP	1
for:ADP	something:PRON	hide:VERB	in:ADP	the:DET	1
something:PRON	hide:VERB	in:ADP	the:DET	kitchen:NOUN	1
hide:VERB	in:ADP	the:DET	kitchen:NOUN	.:PUNCT	1
the:DET	tension:NOUN	be:AUX	palpable:ADJ	,:PUNCT	1
tension:NOUN	be:AUX	palpable:ADJ	,:PUNCT	the:DET	1
be:AUX	palpable:ADJ	,:PUNCT	the:DET	room:NOUN	1
palpable:ADJ	,:PUNCT	the:DET	room:NOUN	heavy:ADJ	1
,:PUNCT	the:DET	room:NOUN	heavy:ADJ	with:ADP	1
the:DET	room:NOUN	heavy:ADJ	with:ADP	the:DET	1
room:NOUN	heavy:ADJ	with:ADP	the:DET	aftermath:NOUN	1
heavy:ADJ	with:ADP	the:DET	aftermath:NOUN	of:ADP	1
with:ADP	the:DET	aftermath:NOUN	of:ADP	what:PRON	1
the:DET	aftermath:NOUN	of:ADP	what:PRON	must:AUX	1
aftermath:NOUN	of:ADP	what:PRON	must:AUX	have:AUX	1
of:ADP	what:PRON	must:AUX	have:AUX	be:AUX	1
what:PRON	must:AUX	have:AUX	be:AUX	a:DET	1
must:AUX	have:AUX	be:AUX	a:DET	catastrophic:ADJ	1
have:AUX	be:AUX	a:DET	catastrophic:ADJ	,:PUNCT	1
be:AUX	a:DET	catastrophic:ADJ	,:PUNCT	unanticipated:ADJ	1
a:DET	catastrophic:ADJ	,:PUNCT	unanticipated:ADJ	event:NOUN	1
catastrophic:ADJ	,:PUNCT	unanticipated:ADJ	event:NOUN	.:PUNCT	1
the:DET	dimly:ADV	light:VERB	chamber:NOUN	hold:VERB	1
dimly:ADV	light:VERB	chamber:NOUN	hold:VERB	the:DET	1
light:VERB	chamber:NOUN	hold:VERB	the:DET	tension:NOUN	1
chamber:NOUN	hold:VERB	the:DET	tension:NOUN	of:ADP	1
hold:VERB	the:DET	tension:NOUN	of:ADP	secret:NOUN	1
the:DET	tension:NOUN	of:ADP	secret:NOUN	and:CCONJ	1
tension:NOUN	of:ADP	secret:NOUN	and:CCONJ	power:NOUN	1
of:ADP	secret:NOUN	and:CCONJ	power:NOUN	.:PUNCT	1
a:DET	figure:NOUN	in:ADP	dark:ADJ	attire:NOUN	1
figure:NOUN	in:ADP	dark:ADJ	attire:NOUN	,:PUNCT	1
in:ADP	dark:ADJ	attire:NOUN	,:PUNCT	likely:ADV	1
dark:ADJ	attire:NOUN	,:PUNCT	likely:ADV	a:DET	1
attire:NOUN	,:PUNCT	likely:ADV	a:DET	servant:NOUN	1
,:PUNCT	likely:ADV	a:DET	servant:NOUN	or:CCONJ	1
likely:ADV	a:DET	servant:NOUN	or:CCONJ	advisor:NOUN	1
a:DET	servant:NOUN	or:CCONJ	advisor:NOUN	,:PUNCT	1
servant:NOUN	or:CCONJ	advisor:NOUN	,:PUNCT	stand:VERB	1
or:CCONJ	advisor:NOUN	,:PUNCT	stand:VERB	in:ADP	1
advisor:NOUN	,:PUNCT	stand:VERB	in:ADP	silhouette:NOUN	1
,:PUNCT	stand:VERB	in:ADP	silhouette:NOUN	before:ADP	1
stand:VERB	in:ADP	silhouette:NOUN	before:ADP	a:DET	1
in:ADP	silhouette:NOUN	before:ADP	a:DET	window:NOUN	1
silhouette:NOUN	before:ADP	a:DET	window:NOUN	,:PUNCT	1
before:ADP	a:DET	window:NOUN	,:PUNCT	observe:VERB	1
a:DET	window:NOUN	,:PUNCT	observe:VERB	the:DET	1
window:NOUN	,:PUNCT	observe:VERB	the:DET	room:NOUN	1
,:PUNCT	observe:VERB	the:DET	room:NOUN	':PUNCT	1
observe:VERB	the:DET	room:NOUN	':PUNCT	s:VERB	1
the:DET	room:NOUN	':PUNCT	s:VERB	quiet:ADJ	1
room:NOUN	':PUNCT	s:VERB	quiet:ADJ	drama:NOUN	1
':PUNCT	s:VERB	quiet:ADJ	drama:NOUN	.:PUNCT	1
his:PRON	presence:NOUN	suggest:VERB	he:PRON	be:AUX	1
presence:NOUN	suggest:VERB	he:PRON	be:AUX	a:DET	1
suggest:VERB	he:PRON	be:AUX	a:DET	key:ADJ	1
he:PRON	be:AUX	a:DET	key:ADJ	player:NOUN	1
be:AUX	a:DET	key:ADJ	player:NOUN	in:ADP	1
a:DET	key:ADJ	player:NOUN	in:ADP	the:DET	1
key:ADJ	player:NOUN	in:ADP	the:DET	unfold:VERB	1
player:NOUN	in:ADP	the:DET	unfold:VERB	event:NOUN	1
in:ADP	the:DET	unfold:VERB	event:NOUN	,:PUNCT	1
the:DET	unfold:VERB	event:NOUN	,:PUNCT	perhaps:ADV	1
unfold:VERB	event:NOUN	,:PUNCT	perhaps:ADV	a:DET	1
event:NOUN	,:PUNCT	perhaps:ADV	a:DET	messenger:NOUN	1
,:PUNCT	perhaps:ADV	a:DET	messenger:NOUN	or:CCONJ	1
perhaps:ADV	a:DET	messenger:NOUN	or:CCONJ	a:DET	1
a:DET	messenger:NOUN	or:CCONJ	a:DET	confidant:NOUN	1
messenger:NOUN	or:CCONJ	a:DET	confidant:NOUN	.:PUNCT	1
across:ADP	the:DET	room:NOUN	,:PUNCT	a:DET	1
the:DET	room:NOUN	,:PUNCT	a:DET	woman:NOUN	1
room:NOUN	,:PUNCT	a:DET	woman:NOUN	in:ADP	1
,:PUNCT	a:DET	woman:NOUN	in:ADP	rich:ADJ	1
a:DET	woman:NOUN	in:ADP	rich:ADJ	,:PUNCT	1
woman:NOUN	in:ADP	rich:ADJ	,:PUNCT	period:NOUN	1
in:ADP	rich:ADJ	,:PUNCT	period:NOUN	-:PUNCT	1
rich:ADJ	,:PUNCT	period:NOUN	-:PUNCT	appropriate:ADJ	1
,:PUNCT	period:NOUN	-:PUNCT	appropriate:ADJ	dress:NOUN	1
period:NOUN	-:PUNCT	appropriate:ADJ	dress:NOUN	recline:NOUN	1
-:PUNCT	appropriate:ADJ	dress:NOUN	recline:NOUN	in:ADP	1
appropriate:ADJ	dress:NOUN	recline:NOUN	in:ADP	a:DET	1
dress:NOUN	recline:NOUN	in:ADP	a:DET	bed:NOUN	1
recline:NOUN	in:ADP	a:DET	bed:NOUN	,:PUNCT	1
in:ADP	a:DET	bed:NOUN	,:PUNCT	her:PRON	1
a:DET	bed:NOUN	,:PUNCT	her:PRON	expression:NOUN	1
bed:NOUN	,:PUNCT	her:PRON	expression:NOUN	one:NUM	1
her:PRON	expression:NOUN	one:NUM	of:ADP	weary:ADJ	1
expression:NOUN	one:NUM	of:ADP	weary:ADJ	contemplation:NOUN	1
one:NUM	of:ADP	weary:ADJ	contemplation:NOUN	.:PUNCT	1
she:PRON	be:AUX	the:DET	center:NOUN	of:ADP	1
be:AUX	the:DET	center:NOUN	of:ADP	attention:NOUN	1
the:DET	center:NOUN	of:ADP	attention:NOUN	,:PUNCT	1
center:NOUN	of:ADP	attention:NOUN	,:PUNCT	perhaps:ADV	1
of:ADP	attention:NOUN	,:PUNCT	perhaps:ADV	a:DET	1
attention:NOUN	,:PUNCT	perhaps:ADV	a:DET	noblewoman:NOUN	1
,:PUNCT	perhaps:ADV	a:DET	noblewoman:NOUN	or:CCONJ	1
perhaps:ADV	a:DET	noblewoman:NOUN	or:CCONJ	queen:NOUN	1
a:DET	noblewoman:NOUN	or:CCONJ	queen:NOUN	,:PUNCT	1
noblewoman:NOUN	or:CCONJ	queen:NOUN	,:PUNCT	her:PRON	1
or:CCONJ	queen:NOUN	,:PUNCT	her:PRON	braid:VERB	1
queen:NOUN	,:PUNCT	her:PRON	braid:VERB	hair:NOUN	1
,:PUNCT	her:PRON	braid:VERB	hair:NOUN	and:CCONJ	1
her:PRON	braid:VERB	hair:NOUN	and:CCONJ	ornate:ADJ	1
braid:VERB	hair:NOUN	and:CCONJ	ornate:ADJ	attire:NOUN	1
hair:NOUN	and:CCONJ	ornate:ADJ	attire:NOUN	indicate:VERB	1
and:CCONJ	ornate:ADJ	attire:NOUN	indicate:VERB	her:PRON	1
ornate:ADJ	attire:NOUN	indicate:VERB	her:PRON	status:NOUN	1
attire:NOUN	indicate:VERB	her:PRON	status:NOUN	.:PUNCT	1
she:PRON	be:AUX	not:PART	alone:ADJ	;:PUNCT	1
be:AUX	not:PART	alone:ADJ	;:PUNCT	a:DET	1
not:PART	alone:ADJ	;:PUNCT	a:DET	second:ADJ	1
alone:ADJ	;:PUNCT	a:DET	second:ADJ	woman:NOUN	1
;:PUNCT	a:DET	second:ADJ	woman:NOUN	,:PUNCT	1
a:DET	second:ADJ	woman:NOUN	,:PUNCT	adorn:VERB	1
second:ADJ	woman:NOUN	,:PUNCT	adorn:VERB	with:ADP	1
woman:NOUN	,:PUNCT	adorn:VERB	with:ADP	a:DET	1
,:PUNCT	adorn:VERB	with:ADP	a:DET	headpiece:NOUN	1
adorn:VERB	with:ADP	a:DET	headpiece:NOUN	and:CCONJ	1
with:ADP	a:DET	headpiece:NOUN	and:CCONJ	a:DET	1
a:DET	headpiece:NOUN	and:CCONJ	a:DET	necklace:NOUN	1
headpiece:NOUN	and:CCONJ	a:DET	necklace:NOUN	bear:VERB	1
and:CCONJ	a:DET	necklace:NOUN	bear:VERB	the:DET	1
a:DET	necklace:NOUN	bear:VERB	the:DET	letter:NOUN	1
necklace:NOUN	bear:VERB	the:DET	letter:NOUN	":PUNCT	1
bear:VERB	the:DET	letter:NOUN	":PUNCT	b:NOUN	1
the:DET	letter:NOUN	":PUNCT	b:NOUN	,:PUNCT	1
letter:NOUN	":PUNCT	b:NOUN	,:PUNCT	":PUNCT	1
":PUNCT	b:NOUN	,:PUNCT	":PUNCT	watch:VERB	1
b:NOUN	,:PUNCT	":PUNCT	watch:VERB	she:PRON	1
,:PUNCT	":PUNCT	watch:VERB	she:PRON	with:ADP	1
":PUNCT	watch:VERB	she:PRON	with:ADP	a:DET	1
watch:VERB	she:PRON	with:ADP	a:DET	mix:NOUN	1
she:PRON	with:ADP	a:DET	mix:NOUN	of:ADP	1
with:ADP	a:DET	mix:NOUN	of:ADP	concern:NOUN	1
a:DET	mix:NOUN	of:ADP	concern:NOUN	and:CCONJ	1
mix:NOUN	of:ADP	concern:NOUN	and:CCONJ	calculation:NOUN	1
of:ADP	concern:NOUN	and:CCONJ	calculation:NOUN	.:PUNCT	1
this:DET	second:ADJ	woman:NOUN	,:PUNCT	natalie:PROPN	1
woman:NOUN	,:PUNCT	natalie:PROPN	,:PUNCT	appear:VERB	1
,:PUNCT	natalie:PROPN	,:PUNCT	appear:VERB	to:PART	1
natalie:PROPN	,:PUNCT	appear:VERB	to:PART	be:AUX	1
,:PUNCT	appear:VERB	to:PART	be:AUX	a:DET	1
appear:VERB	to:PART	be:AUX	a:DET	trust:VERB	1
to:PART	be:AUX	a:DET	trust:VERB	confidante:NOUN	1
be:AUX	a:DET	trust:VERB	confidante:NOUN	or:CCONJ	1
a:DET	trust:VERB	confidante:NOUN	or:CCONJ	rival:NOUN	1
trust:VERB	confidante:NOUN	or:CCONJ	rival:NOUN	.:PUNCT	1
the:DET	man:NOUN	in:ADP	the:DET	dark:ADJ	1
man:NOUN	in:ADP	the:DET	dark:ADJ	robe:NOUN	1
in:ADP	the:DET	dark:ADJ	robe:NOUN	,:PUNCT	1
the:DET	dark:ADJ	robe:NOUN	,:PUNCT	eric:PROPN	1
dark:ADJ	robe:NOUN	,:PUNCT	eric:PROPN	,:PUNCT	1
robe:NOUN	,:PUNCT	eric:PROPN	,:PUNCT	stand:VERB	1
,:PUNCT	eric:PROPN	,:PUNCT	stand:VERB	at:ADP	1
eric:PROPN	,:PUNCT	stand:VERB	at:ADP	the:DET	1
at:ADP	the:DET	threshold:NOUN	of:ADP	the:DET	1
the:DET	threshold:NOUN	of:ADP	the:DET	room:NOUN	1
threshold:NOUN	of:ADP	the:DET	room:NOUN	,:PUNCT	1
of:ADP	the:DET	room:NOUN	,:PUNCT	his:PRON	1
the:DET	room:NOUN	,:PUNCT	his:PRON	posture:NOUN	1
room:NOUN	,:PUNCT	his:PRON	posture:NOUN	command:VERB	1
,:PUNCT	his:PRON	posture:NOUN	command:VERB	.:PUNCT	1
he:PRON	hold:VERB	a:DET	small:ADJ	,:PUNCT	1
hold:VERB	a:DET	small:ADJ	,:PUNCT	intricate:ADJ	1
a:DET	small:ADJ	,:PUNCT	intricate:ADJ	object:NOUN	1
small:ADJ	,:PUNCT	intricate:ADJ	object:NOUN	—:PUNCT	1
,:PUNCT	intricate:ADJ	object:NOUN	—:PUNCT	perhaps:ADV	1
intricate:ADJ	object:NOUN	—:PUNCT	perhaps:ADV	a:DET	1
object:NOUN	—:PUNCT	perhaps:ADV	a:DET	ledger:NOUN	1
—:PUNCT	perhaps:ADV	a:DET	ledger:NOUN	or:CCONJ	1
perhaps:ADV	a:DET	ledger:NOUN	or:CCONJ	a:DET	1
a:DET	ledger:NOUN	or:CCONJ	a:DET	device:NOUN	1
ledger:NOUN	or:CCONJ	a:DET	device:NOUN	of:ADP	1
or:CCONJ	a:DET	device:NOUN	of:ADP	some:DET	1
a:DET	device:NOUN	of:ADP	some:DET	kind:NOUN	1
device:NOUN	of:ADP	some:DET	kind:NOUN	—:PUNCT	1
of:ADP	some:DET	kind:NOUN	—:PUNCT	suggest:VERB	1
some:DET	kind:NOUN	—:PUNCT	suggest:VERB	he:PRON	1
kind:NOUN	—:PUNCT	suggest:VERB	he:PRON	be:AUX	1
—:PUNCT	suggest:VERB	he:PRON	be:AUX	deliver:VERB	1
suggest:VERB	he:PRON	be:AUX	deliver:VERB	information:NOUN	1
he:PRON	be:AUX	deliver:VERB	information:NOUN	or:CCONJ	1
be:AUX	deliver:VERB	information:NOUN	or:CCONJ	make:VERB	1
deliver:VERB	information:NOUN	or:CCONJ	make:VERB	a:DET	1
information:NOUN	or:CCONJ	make:VERB	a:DET	critical:ADJ	1
or:CCONJ	make:VERB	a:DET	critical:ADJ	decision:NOUN	1
