in:ADP	the:DET	drell:PROPN	-:PUNCT	yan:PROPN	3
analysis:NOUN	and:CCONJ	explore:VERB	the:DET	sensitivity:NOUN	1
and:CCONJ	explore:VERB	the:DET	sensitivity:NOUN	of:ADP	1
explore:VERB	the:DET	sensitivity:NOUN	of:ADP	the:DET	1
the:DET	sensitivity:NOUN	of:ADP	the:DET	algorithm:PROPN	1
sensitivity:NOUN	of:ADP	the:DET	algorithm:PROPN	to:ADP	1
of:ADP	the:DET	algorithm:PROPN	to:ADP	change:NOUN	1
the:DET	algorithm:PROPN	to:ADP	change:NOUN	in:ADP	1
algorithm:PROPN	to:ADP	change:NOUN	in:ADP	the:DET	1
to:ADP	change:NOUN	in:ADP	the:DET	initial:ADJ	1
change:NOUN	in:ADP	the:DET	initial:ADJ	condition:NOUN	1
in:ADP	the:DET	initial:ADJ	condition:NOUN	,:PUNCT	1
the:DET	initial:ADJ	condition:NOUN	,:PUNCT	mass:NOUN	1
initial:ADJ	condition:NOUN	,:PUNCT	mass:NOUN	of:ADP	1
condition:NOUN	,:PUNCT	mass:NOUN	of:ADP	spring:NOUN	1
,:PUNCT	mass:NOUN	of:ADP	spring:NOUN	and:CCONJ	1
mass:NOUN	of:ADP	spring:NOUN	and:CCONJ	damp:VERB	1
of:ADP	spring:NOUN	and:CCONJ	damp:VERB	.:PUNCT	1
the:DET	amplitude:NOUN	amplification:NOUN	provide:VERB	by:ADP	1
amplitude:NOUN	amplification:NOUN	provide:VERB	by:ADP	the:DET	1
amplification:NOUN	provide:VERB	by:ADP	the:DET	algorithm:PROPN	1
provide:VERB	by:ADP	the:DET	algorithm:PROPN	enhance:VERB	1
by:ADP	the:DET	algorithm:PROPN	enhance:VERB	the:DET	1
the:DET	algorithm:PROPN	enhance:VERB	the:DET	energy:NOUN	1
algorithm:PROPN	enhance:VERB	the:DET	energy:NOUN	of:ADP	1
enhance:VERB	the:DET	energy:NOUN	of:ADP	the:DET	1
the:DET	energy:NOUN	of:ADP	the:DET	desire:VERB	1
energy:NOUN	of:ADP	the:DET	desire:VERB	oscillator:NOUN	1
the:DET	desire:VERB	oscillator:NOUN	,:PUNCT	while:SCONJ	1
desire:VERB	oscillator:NOUN	,:PUNCT	while:SCONJ	run:VERB	1
oscillator:NOUN	,:PUNCT	while:SCONJ	run:VERB	the:DET	1
,:PUNCT	while:SCONJ	run:VERB	the:DET	algorithm:PROPN	1
while:SCONJ	run:VERB	the:DET	algorithm:PROPN	backwards:ADV	1
run:VERB	the:DET	algorithm:PROPN	backwards:ADV	spread:VERB	1
the:DET	algorithm:PROPN	backwards:ADV	spread:VERB	out:ADP	1
algorithm:PROPN	backwards:ADV	spread:VERB	out:ADP	the:DET	1
backwards:ADV	spread:VERB	out:ADP	the:DET	energy:NOUN	1
spread:VERB	out:ADP	the:DET	energy:NOUN	of:ADP	1
out:ADP	the:DET	energy:NOUN	of:ADP	the:DET	1
the:DET	energy:NOUN	of:ADP	the:DET	perturb:VERB	1
energy:NOUN	of:ADP	the:DET	perturb:VERB	oscillator:NOUN	1
of:ADP	the:DET	perturb:VERB	oscillator:NOUN	among:ADP	1
the:DET	perturb:VERB	oscillator:NOUN	among:ADP	its:PRON	1
perturb:VERB	oscillator:NOUN	among:ADP	its:PRON	partner:NOUN	1
oscillator:NOUN	among:ADP	its:PRON	partner:NOUN	.:PUNCT	1
the:DET	former:ADJ	(:PUNCT	efficient:ADJ	focus:VERB	1
former:ADJ	(:PUNCT	efficient:ADJ	focus:VERB	of:ADP	1
(:PUNCT	efficient:ADJ	focus:VERB	of:ADP	energy:NOUN	1
efficient:ADJ	focus:VERB	of:ADP	energy:NOUN	into:ADP	1
focus:VERB	of:ADP	energy:NOUN	into:ADP	a:DET	1
of:ADP	energy:NOUN	into:ADP	a:DET	specific:ADJ	1
energy:NOUN	into:ADP	a:DET	specific:ADJ	oscillator:NOUN	1
into:ADP	a:DET	specific:ADJ	oscillator:NOUN	):PUNCT	1
a:DET	specific:ADJ	oscillator:NOUN	):PUNCT	can:AUX	1
specific:ADJ	oscillator:NOUN	):PUNCT	can:AUX	have:VERB	1
oscillator:NOUN	):PUNCT	can:AUX	have:VERB	interesting:ADJ	1
):PUNCT	can:AUX	have:VERB	interesting:ADJ	application:NOUN	1
can:AUX	have:VERB	interesting:ADJ	application:NOUN	in:ADP	1
have:VERB	interesting:ADJ	application:NOUN	in:ADP	process:NOUN	1
interesting:ADJ	application:NOUN	in:ADP	process:NOUN	that:PRON	1
application:NOUN	in:ADP	process:NOUN	that:PRON	need:VERB	1
in:ADP	process:NOUN	that:PRON	need:VERB	crossing:NOUN	1
process:NOUN	that:PRON	need:VERB	crossing:NOUN	of:ADP	1
that:PRON	need:VERB	crossing:NOUN	of:ADP	an:DET	1
need:VERB	crossing:NOUN	of:ADP	an:DET	energy:NOUN	1
crossing:NOUN	of:ADP	an:DET	energy:NOUN	threshold:NOUN	1
of:ADP	an:DET	energy:NOUN	threshold:NOUN	for:ADP	1
an:DET	energy:NOUN	threshold:NOUN	for:ADP	completion:NOUN	1
energy:NOUN	threshold:NOUN	for:ADP	completion:NOUN	,:PUNCT	1
threshold:NOUN	for:ADP	completion:NOUN	,:PUNCT	and:CCONJ	1
for:ADP	completion:NOUN	,:PUNCT	and:CCONJ	can:AUX	1
completion:NOUN	,:PUNCT	and:CCONJ	can:AUX	be:AUX	1
,:PUNCT	and:CCONJ	can:AUX	be:AUX	useful:ADJ	1
and:CCONJ	can:AUX	be:AUX	useful:ADJ	in:ADP	1
can:AUX	be:AUX	useful:ADJ	in:ADP	nanotechnological:ADJ	1
be:AUX	useful:ADJ	in:ADP	nanotechnological:ADJ	device:NOUN	1
useful:ADJ	in:ADP	nanotechnological:ADJ	device:NOUN	and:CCONJ	1
in:ADP	nanotechnological:ADJ	device:NOUN	and:CCONJ	catalysis:NOUN	1
nanotechnological:ADJ	device:NOUN	and:CCONJ	catalysis:NOUN	.:PUNCT	1
the:DET	latter:ADJ	(:PUNCT	efficient:ADJ	redistribution:NOUN	1
latter:ADJ	(:PUNCT	efficient:ADJ	redistribution:NOUN	of:ADP	1
(:PUNCT	efficient:ADJ	redistribution:NOUN	of:ADP	energy:NOUN	1
efficient:ADJ	redistribution:NOUN	of:ADP	energy:NOUN	):PUNCT	1
redistribution:NOUN	of:ADP	energy:NOUN	):PUNCT	can:AUX	1
of:ADP	energy:NOUN	):PUNCT	can:AUX	be:AUX	1
energy:NOUN	):PUNCT	can:AUX	be:AUX	useful:ADJ	1
):PUNCT	can:AUX	be:AUX	useful:ADJ	in:ADP	1
can:AUX	be:AUX	useful:ADJ	in:ADP	process:NOUN	1
be:AUX	useful:ADJ	in:ADP	process:NOUN	require:VERB	1
useful:ADJ	in:ADP	process:NOUN	require:VERB	rapid:ADJ	1
in:ADP	process:NOUN	require:VERB	rapid:ADJ	dissipation:NOUN	1
process:NOUN	require:VERB	rapid:ADJ	dissipation:NOUN	of:ADP	1
require:VERB	rapid:ADJ	dissipation:NOUN	of:ADP	energy:NOUN	1
rapid:ADJ	dissipation:NOUN	of:ADP	energy:NOUN	,:PUNCT	1
dissipation:NOUN	of:ADP	energy:NOUN	,:PUNCT	such:ADJ	1
of:ADP	energy:NOUN	,:PUNCT	such:ADJ	as:ADP	1
energy:NOUN	,:PUNCT	such:ADJ	as:ADP	shock:NOUN	1
,:PUNCT	such:ADJ	as:ADP	shock:NOUN	-:PUNCT	1
such:ADJ	as:ADP	shock:NOUN	-:PUNCT	absorber:NOUN	1
as:ADP	shock:NOUN	-:PUNCT	absorber:NOUN	and:CCONJ	1
shock:NOUN	-:PUNCT	absorber:NOUN	and:CCONJ	vibrational:ADJ	1
-:PUNCT	absorber:NOUN	and:CCONJ	vibrational:ADJ	shielding:NOUN	1
absorber:NOUN	and:CCONJ	vibrational:ADJ	shielding:NOUN	.:PUNCT	1
i:PRON	present:VERB	some:DET	tentative:ADJ	proposal:NOUN	1
present:VERB	some:DET	tentative:ADJ	proposal:NOUN	.:PUNCT	1
high:ADJ	-:PUNCT	energy:NOUN	photon:NOUN	be:AUX	1
-:PUNCT	energy:NOUN	photon:NOUN	be:AUX	a:DET	1
energy:NOUN	photon:NOUN	be:AUX	a:DET	powerful:ADJ	1
photon:NOUN	be:AUX	a:DET	powerful:ADJ	probe:NOUN	1
be:AUX	a:DET	powerful:ADJ	probe:NOUN	for:ADP	1
a:DET	powerful:ADJ	probe:NOUN	for:ADP	astrophysic:NOUN	1
powerful:ADJ	probe:NOUN	for:ADP	astrophysic:NOUN	and:CCONJ	1
probe:NOUN	for:ADP	astrophysic:NOUN	and:CCONJ	for:ADP	1
for:ADP	astrophysic:NOUN	and:CCONJ	for:ADP	fundamental:ADJ	1
astrophysic:NOUN	and:CCONJ	for:ADP	fundamental:ADJ	physics:NOUN	1
and:CCONJ	for:ADP	fundamental:ADJ	physics:NOUN	under:ADP	1
for:ADP	fundamental:ADJ	physics:NOUN	under:ADP	extreme:ADJ	1
fundamental:ADJ	physics:NOUN	under:ADP	extreme:ADJ	condition:NOUN	1
physics:NOUN	under:ADP	extreme:ADJ	condition:NOUN	.:PUNCT	1
during:ADP	the:DET	recent:ADJ	year:NOUN	,:PUNCT	1
the:DET	recent:ADJ	year:NOUN	,:PUNCT	our:PRON	1
recent:ADJ	year:NOUN	,:PUNCT	our:PRON	knowledge:NOUN	1
year:NOUN	,:PUNCT	our:PRON	knowledge:NOUN	of:ADP	1
,:PUNCT	our:PRON	knowledge:NOUN	of:ADP	the:DET	1
our:PRON	knowledge:NOUN	of:ADP	the:DET	most:ADV	1
knowledge:NOUN	of:ADP	the:DET	most:ADV	violent:ADJ	1
of:ADP	the:DET	most:ADV	violent:ADJ	phenomena:NOUN	1
the:DET	most:ADV	violent:ADJ	phenomena:NOUN	in:ADP	1
most:ADV	violent:ADJ	phenomena:NOUN	in:ADP	the:DET	1
violent:ADJ	phenomena:NOUN	in:ADP	the:DET	universe:PROPN	1
phenomena:NOUN	in:ADP	the:DET	universe:PROPN	have:AUX	1
in:ADP	the:DET	universe:PROPN	have:AUX	impressively:ADV	1
the:DET	universe:PROPN	have:AUX	impressively:ADV	progress:VERB	1
universe:PROPN	have:AUX	impressively:ADV	progress:VERB	thank:NOUN	1
have:AUX	impressively:ADV	progress:VERB	thank:NOUN	to:ADP	1
impressively:ADV	progress:VERB	thank:NOUN	to:ADP	the:DET	1
progress:VERB	thank:NOUN	to:ADP	the:DET	advent:NOUN	1
thank:NOUN	to:ADP	the:DET	advent:NOUN	of:ADP	1
to:ADP	the:DET	advent:NOUN	of:ADP	new:ADJ	1
the:DET	advent:NOUN	of:ADP	new:ADJ	detector:NOUN	1
advent:NOUN	of:ADP	new:ADJ	detector:NOUN	for:ADP	1
of:ADP	new:ADJ	detector:NOUN	for:ADP	high:ADJ	1
new:ADJ	detector:NOUN	for:ADP	high:ADJ	-:PUNCT	1
detector:NOUN	for:ADP	high:ADJ	-:PUNCT	energy:NOUN	1
for:ADP	high:ADJ	-:PUNCT	energy:NOUN	gamma:NOUN	1
high:ADJ	-:PUNCT	energy:NOUN	gamma:NOUN	-:PUNCT	1
-:PUNCT	energy:NOUN	gamma:NOUN	-:PUNCT	ray:NOUN	1
energy:NOUN	gamma:NOUN	-:PUNCT	ray:NOUN	.:PUNCT	1
observation:NOUN	of:ADP	gamma:NOUN	-:PUNCT	ray:NOUN	1
of:ADP	gamma:NOUN	-:PUNCT	ray:NOUN	give:VERB	1
gamma:NOUN	-:PUNCT	ray:NOUN	give:VERB	an:DET	1
-:PUNCT	ray:NOUN	give:VERB	an:DET	exciting:ADJ	1
ray:NOUN	give:VERB	an:DET	exciting:ADJ	view:NOUN	1
give:VERB	an:DET	exciting:ADJ	view:NOUN	of:ADP	1
an:DET	exciting:ADJ	view:NOUN	of:ADP	the:DET	1
exciting:ADJ	view:NOUN	of:ADP	the:DET	high:ADJ	1
view:NOUN	of:ADP	the:DET	high:ADJ	-:PUNCT	1
of:ADP	the:DET	high:ADJ	-:PUNCT	energy:NOUN	1
the:DET	high:ADJ	-:PUNCT	energy:NOUN	universe:NOUN	1
high:ADJ	-:PUNCT	energy:NOUN	universe:NOUN	thank:NOUN	1
-:PUNCT	energy:NOUN	universe:NOUN	thank:NOUN	to:ADP	1
energy:NOUN	universe:NOUN	thank:NOUN	to:ADP	satellite:NOUN	1
universe:NOUN	thank:NOUN	to:ADP	satellite:NOUN	-:PUNCT	1
thank:NOUN	to:ADP	satellite:NOUN	-:PUNCT	base:VERB	1
to:ADP	satellite:NOUN	-:PUNCT	base:VERB	telescope:NOUN	1
satellite:NOUN	-:PUNCT	base:VERB	telescope:NOUN	(:PUNCT	1
-:PUNCT	base:VERB	telescope:NOUN	(:PUNCT	agile:PROPN	1
base:VERB	telescope:NOUN	(:PUNCT	agile:PROPN	,:PUNCT	1
telescope:NOUN	(:PUNCT	agile:PROPN	,:PUNCT	glast:PROPN	1
(:PUNCT	agile:PROPN	,:PUNCT	glast:PROPN	):PUNCT	1
agile:PROPN	,:PUNCT	glast:PROPN	):PUNCT	and:CCONJ	1
,:PUNCT	glast:PROPN	):PUNCT	and:CCONJ	to:ADP	1
glast:PROPN	):PUNCT	and:CCONJ	to:ADP	ground:NOUN	1
):PUNCT	and:CCONJ	to:ADP	ground:NOUN	-:PUNCT	1
and:CCONJ	to:ADP	ground:NOUN	-:PUNCT	base:VERB	1
to:ADP	ground:NOUN	-:PUNCT	base:VERB	detector:NOUN	1
ground:NOUN	-:PUNCT	base:VERB	detector:NOUN	like:ADP	1
-:PUNCT	base:VERB	detector:NOUN	like:ADP	the:DET	1
base:VERB	detector:NOUN	like:ADP	the:DET	cherenkov:PROPN	1
detector:NOUN	like:ADP	the:DET	cherenkov:PROPN	telescope:NOUN	1
like:ADP	the:DET	cherenkov:PROPN	telescope:NOUN	(:PUNCT	1
the:DET	cherenkov:PROPN	telescope:NOUN	(:PUNCT	h.e.s.s.:PROPN	1
cherenkov:PROPN	telescope:NOUN	(:PUNCT	h.e.s.s.:PROPN	and:CCONJ	1
telescope:NOUN	(:PUNCT	h.e.s.s.:PROPN	and:CCONJ	magic:PROPN	1
(:PUNCT	h.e.s.s.:PROPN	and:CCONJ	magic:PROPN	in:ADP	1
h.e.s.s.:PROPN	and:CCONJ	magic:PROPN	in:ADP	particular:ADJ	1
and:CCONJ	magic:PROPN	in:ADP	particular:ADJ	):PUNCT	1
magic:PROPN	in:ADP	particular:ADJ	):PUNCT	,:PUNCT	1
in:ADP	particular:ADJ	):PUNCT	,:PUNCT	which:PRON	1
particular:ADJ	):PUNCT	,:PUNCT	which:PRON	recently:ADV	1
):PUNCT	,:PUNCT	which:PRON	recently:ADV	discover:VERB	1
,:PUNCT	which:PRON	recently:ADV	discover:VERB	more:ADJ	1
which:PRON	recently:ADV	discover:VERB	more:ADJ	than:ADP	1
recently:ADV	discover:VERB	more:ADJ	than:ADP	60:NUM	1
discover:VERB	more:ADJ	than:ADP	60:NUM	new:ADJ	1
more:ADJ	than:ADP	60:NUM	new:ADJ	very:ADV	1
than:ADP	60:NUM	new:ADJ	very:ADV	-:PUNCT	1
60:NUM	new:ADJ	very:ADV	-:PUNCT	high:ADJ	1
new:ADJ	very:ADV	-:PUNCT	high:ADJ	-:PUNCT	1
very:ADV	-:PUNCT	high:ADJ	-:PUNCT	energy:NOUN	1
-:PUNCT	high:ADJ	-:PUNCT	energy:NOUN	source:NOUN	1
high:ADJ	-:PUNCT	energy:NOUN	source:NOUN	.:PUNCT	1
the:DET	progress:NOUN	achieve:VERB	with:ADP	the:DET	1
progress:NOUN	achieve:VERB	with:ADP	the:DET	last:ADJ	1
achieve:VERB	with:ADP	the:DET	last:ADJ	generation:NOUN	1
with:ADP	the:DET	last:ADJ	generation:NOUN	of:ADP	1
the:DET	last:ADJ	generation:NOUN	of:ADP	cherenkov:PROPN	1
last:ADJ	generation:NOUN	of:ADP	cherenkov:PROPN	telescope:NOUN	1
generation:NOUN	of:ADP	cherenkov:PROPN	telescope:NOUN	be:AUX	1
of:ADP	cherenkov:PROPN	telescope:NOUN	be:AUX	comparable:ADJ	1
cherenkov:PROPN	telescope:NOUN	be:AUX	comparable:ADJ	to:ADP	1
telescope:NOUN	be:AUX	comparable:ADJ	to:ADP	the:DET	1
be:AUX	comparable:ADJ	to:ADP	the:DET	one:NOUN	1
comparable:ADJ	to:ADP	the:DET	one:NOUN	draw:VERB	1
to:ADP	the:DET	one:NOUN	draw:VERB	by:ADP	1
the:DET	one:NOUN	draw:VERB	by:ADP	egret:PROPN	1
one:NOUN	draw:VERB	by:ADP	egret:PROPN	with:ADP	1
draw:VERB	by:ADP	egret:PROPN	with:ADP	respect:NOUN	1
by:ADP	egret:PROPN	with:ADP	respect:NOUN	to:ADP	1
egret:PROPN	with:ADP	respect:NOUN	to:ADP	the:DET	1
with:ADP	respect:NOUN	to:ADP	the:DET	previous:ADJ	1
respect:NOUN	to:ADP	the:DET	previous:ADJ	gamma:NOUN	1
to:ADP	the:DET	previous:ADJ	gamma:NOUN	-:PUNCT	1
the:DET	previous:ADJ	gamma:NOUN	-:PUNCT	ray:NOUN	1
previous:ADJ	gamma:NOUN	-:PUNCT	ray:NOUN	satellite:NOUN	1
gamma:NOUN	-:PUNCT	ray:NOUN	satellite:NOUN	detector:NOUN	1
-:PUNCT	ray:NOUN	satellite:NOUN	detector:NOUN	.:PUNCT	1
this:DET	article:NOUN	review:VERB	the:DET	present:ADJ	1
article:NOUN	review:VERB	the:DET	present:ADJ	status:NOUN	1
review:VERB	the:DET	present:ADJ	status:NOUN	of:ADP	1
the:DET	present:ADJ	status:NOUN	of:ADP	high:ADJ	1
present:ADJ	status:NOUN	of:ADP	high:ADJ	-:PUNCT	1
status:NOUN	of:ADP	high:ADJ	-:PUNCT	energy:NOUN	1
of:ADP	high:ADJ	-:PUNCT	energy:NOUN	gamma:NOUN	1
high:ADJ	-:PUNCT	energy:NOUN	gamma:NOUN	astrophysic:NOUN	1
-:PUNCT	energy:NOUN	gamma:NOUN	astrophysic:NOUN	,:PUNCT	1
energy:NOUN	gamma:NOUN	astrophysic:NOUN	,:PUNCT	with:ADP	1
gamma:NOUN	astrophysic:NOUN	,:PUNCT	with:ADP	emphasis:NOUN	1
astrophysic:NOUN	,:PUNCT	with:ADP	emphasis:NOUN	on:ADP	1
,:PUNCT	with:ADP	emphasis:NOUN	on:ADP	the:DET	1
with:ADP	emphasis:NOUN	on:ADP	the:DET	recent:ADJ	1
emphasis:NOUN	on:ADP	the:DET	recent:ADJ	result:NOUN	1
on:ADP	the:DET	recent:ADJ	result:NOUN	and:CCONJ	1
the:DET	recent:ADJ	result:NOUN	and:CCONJ	on:ADP	1
recent:ADJ	result:NOUN	and:CCONJ	on:ADP	the:DET	1
result:NOUN	and:CCONJ	on:ADP	the:DET	experimental:ADJ	1
and:CCONJ	on:ADP	the:DET	experimental:ADJ	development:NOUN	1
on:ADP	the:DET	experimental:ADJ	development:NOUN	.:PUNCT	1
study:VERB	the:DET	geometry:NOUN	generate:VERB	by:ADP	1
the:DET	geometry:NOUN	generate:VERB	by:ADP	gaussian:PROPN	1
geometry:NOUN	generate:VERB	by:ADP	gaussian:PROPN	and:CCONJ	1
generate:VERB	by:ADP	gaussian:PROPN	and:CCONJ	gaussian-:PROPN	1
by:ADP	gaussian:PROPN	and:CCONJ	gaussian-:PROPN	relate:VERB	1
gaussian:PROPN	and:CCONJ	gaussian-:PROPN	relate:VERB	random:ADJ	1
and:CCONJ	gaussian-:PROPN	relate:VERB	random:ADJ	field:NOUN	1
gaussian-:PROPN	relate:VERB	random:ADJ	field:NOUN	via:ADP	1
relate:VERB	random:ADJ	field:NOUN	via:ADP	their:PRON	1
random:ADJ	field:NOUN	via:ADP	their:PRON	excursion:NOUN	1
field:NOUN	via:ADP	their:PRON	excursion:NOUN	set:NOUN	1
via:ADP	their:PRON	excursion:NOUN	set:NOUN	be:AUX	1
their:PRON	excursion:NOUN	set:NOUN	be:AUX	now:ADV	1
excursion:NOUN	set:NOUN	be:AUX	now:ADV	a:DET	1
set:NOUN	be:AUX	now:ADV	a:DET	well:ADV	1
be:AUX	now:ADV	a:DET	well:ADV	develop:VERB	1
now:ADV	a:DET	well:ADV	develop:VERB	and:CCONJ	1
a:DET	well:ADV	develop:VERB	and:CCONJ	well:ADV	1
well:ADV	develop:VERB	and:CCONJ	well:ADV	understand:VERB	1
develop:VERB	and:CCONJ	well:ADV	understand:VERB	subject:NOUN	1
and:CCONJ	well:ADV	understand:VERB	subject:NOUN	.:PUNCT	1
the:DET	purely:ADV	non:ADJ	-:ADJ	gaussian:ADJ	1
purely:ADV	non:ADJ	-:ADJ	gaussian:ADJ	scenario:NOUN	1
non:ADJ	-:ADJ	gaussian:ADJ	scenario:NOUN	have:AUX	1
-:ADJ	gaussian:ADJ	scenario:NOUN	have:AUX	,:PUNCT	1
gaussian:ADJ	scenario:NOUN	have:AUX	,:PUNCT	however:ADV	1
scenario:NOUN	have:AUX	,:PUNCT	however:ADV	,:PUNCT	1
have:AUX	,:PUNCT	however:ADV	,:PUNCT	not:PART	1
,:PUNCT	however:ADV	,:PUNCT	not:PART	be:AUX	1
however:ADV	,:PUNCT	not:PART	be:AUX	study:VERB	1
,:PUNCT	not:PART	be:AUX	study:VERB	at:ADV	1
not:PART	be:AUX	study:VERB	at:ADV	all:ADV	1
be:AUX	study:VERB	at:ADV	all:ADV	.:PUNCT	1
in:ADP	this:DET	paper:NOUN	we:PRON	look:VERB	1
this:DET	paper:NOUN	we:PRON	look:VERB	at:ADP	1
paper:NOUN	we:PRON	look:VERB	at:ADP	three:NUM	1
we:PRON	look:VERB	at:ADP	three:NUM	class:NOUN	1
look:VERB	at:ADP	three:NUM	class:NOUN	of:ADP	1
at:ADP	three:NUM	class:NOUN	of:ADP	stable:ADJ	1
three:NUM	class:NOUN	of:ADP	stable:ADJ	random:ADJ	1
class:NOUN	of:ADP	stable:ADJ	random:ADJ	field:NOUN	1
of:ADP	stable:ADJ	random:ADJ	field:NOUN	,:PUNCT	1
stable:ADJ	random:ADJ	field:NOUN	,:PUNCT	and:CCONJ	1
random:ADJ	field:NOUN	,:PUNCT	and:CCONJ	obtain:VERB	1
field:NOUN	,:PUNCT	and:CCONJ	obtain:VERB	asymptotic:ADJ	1
,:PUNCT	and:CCONJ	obtain:VERB	asymptotic:ADJ	formulae:NOUN	1
and:CCONJ	obtain:VERB	asymptotic:ADJ	formulae:NOUN	for:ADP	1
obtain:VERB	asymptotic:ADJ	formulae:NOUN	for:ADP	the:DET	1
asymptotic:ADJ	formulae:NOUN	for:ADP	the:DET	mean:ADJ	1
formulae:NOUN	for:ADP	the:DET	mean:ADJ	value:NOUN	1
for:ADP	the:DET	mean:ADJ	value:NOUN	of:ADP	1
the:DET	mean:ADJ	value:NOUN	of:ADP	various:ADJ	1
mean:ADJ	value:NOUN	of:ADP	various:ADJ	geometric:ADJ	1
value:NOUN	of:ADP	various:ADJ	geometric:ADJ	characteristic:NOUN	1
of:ADP	various:ADJ	geometric:ADJ	characteristic:NOUN	of:ADP	1
various:ADJ	geometric:ADJ	characteristic:NOUN	of:ADP	their:PRON	1
geometric:ADJ	characteristic:NOUN	of:ADP	their:PRON	excursion:NOUN	1
characteristic:NOUN	of:ADP	their:PRON	excursion:NOUN	set:NOUN	1
of:ADP	their:PRON	excursion:NOUN	set:NOUN	over:ADP	1
their:PRON	excursion:NOUN	set:NOUN	over:ADP	high:ADJ	1
excursion:NOUN	set:NOUN	over:ADP	high:ADJ	level:NOUN	1
set:NOUN	over:ADP	high:ADJ	level:NOUN	.:PUNCT	1
while:SCONJ	the:DET	formulae:NOUN	be:AUX	asymptotic:ADJ	1
the:DET	formulae:NOUN	be:AUX	asymptotic:ADJ	,:PUNCT	1
formulae:NOUN	be:AUX	asymptotic:ADJ	,:PUNCT	they:PRON	1
be:AUX	asymptotic:ADJ	,:PUNCT	they:PRON	contain:VERB	1
asymptotic:ADJ	,:PUNCT	they:PRON	contain:VERB	enough:ADJ	1
,:PUNCT	they:PRON	contain:VERB	enough:ADJ	information:NOUN	1
they:PRON	contain:VERB	enough:ADJ	information:NOUN	to:PART	1
contain:VERB	enough:ADJ	information:NOUN	to:PART	show:VERB	1
enough:ADJ	information:NOUN	to:PART	show:VERB	that:SCONJ	1
information:NOUN	to:PART	show:VERB	that:SCONJ	not:PART	1
to:PART	show:VERB	that:SCONJ	not:PART	only:ADV	1
show:VERB	that:SCONJ	not:PART	only:ADV	do:AUX	1
that:SCONJ	not:PART	only:ADV	do:AUX	stable:ADJ	1
not:PART	only:ADV	do:AUX	stable:ADJ	random:ADJ	1
only:ADV	do:AUX	stable:ADJ	random:ADJ	field:NOUN	1
do:AUX	stable:ADJ	random:ADJ	field:NOUN	exhibit:VERB	1
stable:ADJ	random:ADJ	field:NOUN	exhibit:VERB	geometric:ADJ	1
random:ADJ	field:NOUN	exhibit:VERB	geometric:ADJ	behaviour:NOUN	1
field:NOUN	exhibit:VERB	geometric:ADJ	behaviour:NOUN	very:ADV	1
exhibit:VERB	geometric:ADJ	behaviour:NOUN	very:ADV	different:ADJ	1
geometric:ADJ	behaviour:NOUN	very:ADV	different:ADJ	from:ADP	1
behaviour:NOUN	very:ADV	different:ADJ	from:ADP	that:PRON	1
very:ADV	different:ADJ	from:ADP	that:PRON	of:ADP	1
different:ADJ	from:ADP	that:PRON	of:ADP	gaussian:PROPN	1
from:ADP	that:PRON	of:ADP	gaussian:PROPN	field:NOUN	1
that:PRON	of:ADP	gaussian:PROPN	field:NOUN	,:PUNCT	1
of:ADP	gaussian:PROPN	field:NOUN	,:PUNCT	but:CCONJ	1
gaussian:PROPN	field:NOUN	,:PUNCT	but:CCONJ	they:PRON	1
field:NOUN	,:PUNCT	but:CCONJ	they:PRON	also:ADV	1
,:PUNCT	but:CCONJ	they:PRON	also:ADV	differ:VERB	1
but:CCONJ	they:PRON	also:ADV	differ:VERB	significantly:ADV	1
they:PRON	also:ADV	differ:VERB	significantly:ADV	among:ADP	1
also:ADV	differ:VERB	significantly:ADV	among:ADP	themselves:PRON	1
differ:VERB	significantly:ADV	among:ADP	themselves:PRON	.:PUNCT	1
in:ADP	the:DET	framework:NOUN	of:ADP	a:DET	1
the:DET	framework:NOUN	of:ADP	a:DET	chiral:ADJ	1
framework:NOUN	of:ADP	a:DET	chiral:ADJ	constituent:ADJ	1
of:ADP	a:DET	chiral:ADJ	constituent:ADJ	quark:NOUN	1
a:DET	chiral:ADJ	constituent:ADJ	quark:NOUN	model:NOUN	1
chiral:ADJ	constituent:ADJ	quark:NOUN	model:NOUN	,:PUNCT	1
constituent:ADJ	quark:NOUN	model:NOUN	,:PUNCT	consider:VERB	1
quark:NOUN	model:NOUN	,:PUNCT	consider:VERB	the:DET	1
model:NOUN	,:PUNCT	consider:VERB	the:DET	contribution:NOUN	1
,:PUNCT	consider:VERB	the:DET	contribution:NOUN	of:ADP	1
consider:VERB	the:DET	contribution:NOUN	of:ADP	annihilation:NOUN	1
the:DET	contribution:NOUN	of:ADP	annihilation:NOUN	and:CCONJ	1
contribution:NOUN	of:ADP	annihilation:NOUN	and:CCONJ	one:NUM	1
of:ADP	annihilation:NOUN	and:CCONJ	one:NUM	-:PUNCT	1
annihilation:NOUN	and:CCONJ	one:NUM	-:PUNCT	gluon:NOUN	1
and:CCONJ	one:NUM	-:PUNCT	gluon:NOUN	annihilation:NOUN	1
one:NUM	-:PUNCT	gluon:NOUN	annihilation:NOUN	,:PUNCT	1
-:PUNCT	gluon:NOUN	annihilation:NOUN	,:PUNCT	the:DET	1
gluon:NOUN	annihilation:NOUN	,:PUNCT	the:DET	proton:NOUN	1
annihilation:NOUN	,:PUNCT	the:DET	proton:NOUN	-:PUNCT	1
